_id,length,end_node,start_node,street,street_level,street_name,street_type,slat,slng,elat,elng
51141,47,3654066960,366446893,329878179,2,Hoàng Văn Thụ,primary,106.6749182,106.6753521,10.799538,10.799509
51152,25,2293477511,3700550783,329878179,2,Hoàng Văn Thụ,primary,106.6798467,106.680083,10.7991227,10.7991228
51153,21,5724654562,2293477511,329878179,2,Hoàng Văn Thụ,primary,106.680083,106.6802718,10.7991228,10.7991862
51160,180,411921534,411926594,329878182,3,Lý Tự Trọng,secondary,106.7021938,106.7032968,10.7791797,10.7803899
51161,220,411925945,411921534,329878182,3,Lý Tự Trọng,secondary,106.7032968,106.7046426,10.7803899,10.7818664
51162,145,2036083316,411925945,329878182,3,Lý Tự Trọng,secondary,106.7046426,106.705531,10.7818664,10.7828412
51200,52,1409491228,366389800,330035860,2,Trần Quốc Hoàn,primary,106.6615638,106.6611214,10.8007892,10.8006042
51202,85,4069480290,5752850585,330035861,2,Trường Chinh,primary,106.6160676,106.6156611,10.8417386,10.8423995
51245,50,5740180435,5740175013,330035862,1,Quốc lộ 22,trunk,106.5916776,106.5914191,10.8774435,10.8778156
51246,1,366386222,5740180435,330035862,1,Quốc lộ 22,trunk,106.5914191,106.5914111,10.8778156,10.8778215
51247,51,5740174992,366386222,330035862,1,Quốc lộ 22,trunk,106.5914111,106.5911439,10.8778215,10.878204
51248,157,366431515,5740174992,330035862,1,Quốc lộ 22,trunk,106.5911439,106.5903301,10.878204,10.8793689
51249,146,5738080742,366431515,330035862,1,Quốc lộ 22,trunk,106.5903301,106.5895615,10.8793689,10.8804502
51250,17,366368058,5738080742,330035862,1,Quốc lộ 22,trunk,106.5895615,106.5894653,10.8804502,10.8805808
51251,77,5738080744,366368058,330035862,1,Quốc lộ 22,trunk,106.5894653,106.5890708,10.8805808,10.8811624
51252,22,5738080729,5738080744,330035862,1,Quốc lộ 22,trunk,106.5890708,106.5889495,10.8811624,10.8813309
51253,40,366372201,5738080729,330035862,1,Quốc lộ 22,trunk,106.5889495,106.5887362,10.8813309,10.8816272
51254,222,5738080750,366372201,330035862,1,Quốc lộ 22,trunk,106.5887362,106.5875658,10.8816272,10.8832699
51255,97,366438581,5738080750,330035862,1,Quốc lộ 22,trunk,106.5875658,106.5870757,10.8832699,10.8839989
51256,62,366426230,366438581,330035862,1,Quốc lộ 22,trunk,106.5870757,106.5867477,10.8839989,10.8844572
51304,98,2092411200,2631996940,330035864,1,Quốc lộ 22,trunk,106.6123545,106.6128346,10.8471993,10.8464505
51305,83,2869800811,2092411200,330035864,1,Quốc lộ 22,trunk,106.6128346,106.6132334,10.8464505,10.8458097
51306,160,5748108678,2869800811,330035864,1,Quốc lộ 22,trunk,106.6132334,106.6139966,10.8458097,10.8445788
51307,17,2351909315,5748108678,330035864,1,Quốc lộ 22,trunk,106.6139966,106.6140791,10.8445788,10.8444458
51315,6,5748254867,2351909315,330035866,2,Quốc lộ 22,primary,106.6140791,106.614111,10.8444458,10.8443984
51316,65,5748254911,5748254867,330035866,2,Quốc lộ 22,primary,106.614111,106.6144428,10.8443984,10.8439053
51317,42,5748254865,5748254911,330035866,2,Quốc lộ 22,primary,106.6144428,106.6146675,10.8439053,10.8435879
51318,26,2242317782,5748254865,330035866,2,Quốc lộ 22,primary,106.6146675,106.6147948,10.8435879,10.8433822
51319,27,4069486253,2242317782,330035866,2,Quốc lộ 22,primary,106.6147948,106.6149079,10.8433822,10.8431576
51320,15,2092411325,4069486253,330035866,2,Quốc lộ 22,primary,106.6149079,106.6149651,10.8431576,10.843027
51321,25,2092411475,2092411325,330035866,2,Quốc lộ 22,primary,106.6149651,106.6150302,10.843027,10.8428093
51353,58,2251580175,3370353421,330071254,2,Trường Chinh,primary,106.6304332,106.6305981,10.8210224,10.8205173
51354,13,3655114528,2251580175,330071254,2,Trường Chinh,primary,106.6305981,106.630635,10.8205173,10.8203973
51355,55,3655114319,3655114528,330071254,2,Trường Chinh,primary,106.630635,106.6307774,10.8203973,10.8199224
51384,25,5468478166,4068017787,330237274,2,Quốc lộ 1K,primary,106.7652158,106.7651279,10.8738822,10.873674
51385,25,3334343878,5468478166,330237274,2,Quốc lộ 1K,primary,106.7651279,106.7650432,10.873674,10.8734637
51461,32,3349899914,3349899915,330239279,2,Phạm Văn Đồng,primary,106.7514313,106.7512935,10.8537736,10.8535126
51462,74,3349899912,3349899914,330239279,2,Phạm Văn Đồng,primary,106.7512935,106.7509374,10.8535126,10.8529425
51486,25,3371932990,3371932986,330239280,3,Quốc lộ 1,primary_link,106.7655504,106.7653588,10.8732965,10.8734237
51487,8,3371932992,3371932990,330239280,3,Quốc lộ 1,primary_link,106.7653588,106.7653064,10.8734237,10.8734805
51488,6,3371934695,3371932992,330239280,3,Quốc lộ 1K,primary_link,106.7653064,106.7652744,10.8734805,10.8735289
51489,6,3371934697,3371934695,330239280,3,Quốc lộ 1K,primary_link,106.7652744,106.7652545,10.8735289,10.8735828
51490,8,3371934700,3371934697,330239280,3,Quốc lộ 1K,primary_link,106.7652545,106.7652485,10.8735828,10.8736621
51491,10,5468478167,3371934700,330239280,3,Quốc lộ 1K,primary_link,106.7652485,106.7652438,10.8736621,10.873759
51493,41,5773531742,366465005,330374254,2,Bạch Đằng,primary,106.7093756,106.7097525,10.8029327,10.8029046
51577,3,5468493456,1958801671,330374286,4,Quốc lộ 1,tertiary,106.7650045,106.7650338,10.8731881,10.8731759
51578,45,1958801664,5468493456,330374286,4,Quốc lộ 1,tertiary,106.7650338,106.7654315,10.8731759,10.8730469
51623,311,634134021,3185762981,330374295,2,Trần Phú,primary,106.6795568,106.6815038,10.7631515,10.7652009
51644,59,5733301067,366465005,330374319,2,Đinh Bộ Lĩnh,primary,106.7093756,106.7093453,10.8029327,10.8023976
51736,13,676035822,2217837564,330532292,3,Đỗ Xuân Hợp,secondary,106.7660866,106.7659823,10.8353897,10.8354565
51951,19,4066314178,403543372,330532300,1,Xa lộ Hà Nội,trunk,106.756138,106.7560701,10.8097861,10.8096258
51952,46,366475558,4066314178,330532300,1,Xa lộ Hà Nội,trunk,106.7560701,106.7559227,10.8096258,10.8092359
51953,44,5456119246,366475558,330532300,1,Xa lộ Hà Nội,trunk,106.7559227,106.7557682,10.8092359,10.8088684
51954,53,5456119245,5456119246,330532300,1,Xa lộ Hà Nội,trunk,106.7557682,106.7555547,10.8088684,10.8084372
51955,77,5456119251,5456119245,330532300,1,Xa lộ Hà Nội,trunk,106.7555547,106.7552235,10.8084372,10.8078165
51956,19,366399883,5456119251,330532300,1,Xa lộ Hà Nội,trunk,106.7552235,106.755122,10.8078165,10.8076704
52032,23,5813814365,366368264,330532312,2,Hồng Bàng,primary,106.6507117,106.6509223,10.7533034,10.7533047
52049,35,5765056918,1958801579,330532319,1,Quốc lộ 1,trunk,106.7918855,106.7915871,10.8665161,10.8666505
52050,21,1958801580,5765056918,330532319,1,Quốc lộ 1,trunk,106.7915871,106.7914069,10.8666505,10.8667184
52051,56,1958801582,1958801580,330532319,1,Quốc lộ 1,trunk,106.7914069,106.7909195,10.8667184,10.8668933
52072,72,366467217,3171506752,330532332,2,Nguyễn Văn Cừ,primary,106.6837112,106.6839553,10.7600691,10.7594656
52073,181,2289923634,366467217,330532332,2,Nguyễn Văn Cừ,primary,106.6839553,106.6845373,10.7594656,10.7579413
52086,7,634134026,5780758078,330532335,2,Nguyễn Văn Cừ,primary,106.6818625,106.6818405,10.7651892,10.765251
52189,6,5778616002,4066470692,330532348,2,Xa lộ Hà Nội,primary,106.7740111,106.7740681,10.8489098,10.8489328
52190,4,2217869570,5778616002,330532348,2,Xa lộ Hà Nội,primary,106.7740681,106.7740931,10.8489328,10.8489642
52191,18,2217869577,2217869570,330532348,2,Xa lộ Hà Nội,primary,106.7740931,106.7742035,10.8489642,10.8490852
52192,39,2024973291,2217869577,330532348,2,Xa lộ Hà Nội,primary,106.7742035,106.7744626,10.8490852,10.849339
52226,60,1497276515,676534735,330532357,2,Xô Viết Nghệ Tĩnh,primary,106.7112997,106.7113752,10.8006438,10.8011855
52227,145,1274090837,2217835605,330532361,2,Xa Lộ Hà Nội,primary,106.76572,106.7650905,10.8355843,10.8344344
52228,95,2274972982,1274090837,330532361,2,Xa Lộ Hà Nội,primary,106.7650905,106.7646754,10.8344344,10.8336803
52229,347,2274972981,2274972982,330532361,2,Xa Lộ Hà Nội,primary,106.7646754,106.7631375,10.8336803,10.8309474
52230,517,2274972984,2274972981,330532361,2,Xa Lộ Hà Nội,primary,106.7631375,106.7608673,10.8309474,10.826859
52231,34,5748445136,2274972984,330532361,2,Xa Lộ Hà Nội,primary,106.7608673,106.7606961,10.826859,10.8265966
52240,53,2350400672,2030638743,330532364,2,Điện Biên Phủ,primary,106.7122063,106.7117144,10.8015922,10.8015962
52241,17,1497276525,2350400672,330532364,2,Điện Biên Phủ,primary,106.7117144,106.7115512,10.8015962,10.8016017
52242,82,3347875826,2403047190,330539272,2,Nguyễn Thị Minh Khai,primary,106.7015973,106.7010762,10.786623,10.786091
52542,9,4644117371,3376112279,330618206,3,Nguyễn Ảnh Thủ,secondary,106.6072197,106.6072703,10.8552206,10.8552851
52543,9,3376112279,4644117371,330618206,3,Nguyễn Ảnh Thủ,secondary,106.6072231,106.6071725,10.8553221,10.8552576
52618,53,5755581602,5762600884,330618206,3,Nguyễn Ảnh Thủ,secondary,106.615256,106.6155571,10.8669518,10.8673368
52619,53,5762600884,5755581602,330618206,3,Nguyễn Ảnh Thủ,secondary,106.6155099,106.6152088,10.8673738,10.8669888
54254,19,5765420790,4069480155,336325180,1,Quốc lộ 1,trunk,106.6392303,106.6393907,10.8564364,10.8565108
54255,2,366376182,5765420790,336325180,1,Quốc lộ 1,trunk,106.6393907,106.6394102,10.8565108,10.8565206
54256,32,4069480156,366376182,336325180,1,Quốc lộ 1,trunk,106.6394102,106.6396599,10.8565206,10.8566786
54312,140,4001228403,3275610389,339358502,1,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,motorway,106.7540678,106.7552701,10.7927901,10.7932366
54313,41,5963124770,4001228403,339360064,1,Đường cao tốc Tp. Hồ Chí Minh-Long Thành-Dầu Giây,motorway,106.7552701,106.755623,10.7932366,10.7933726
54390,34,5802898262,2613094722,358035432,4,Trần Văn Giàu,tertiary,106.5813196,106.5815731,10.7492553,10.7490751
54391,5,3081156049,5802898262,358035432,4,Trần Văn Giàu,tertiary,106.5815731,106.581616,10.7490751,10.7490553
54407,6,3630715340,3630715339,358035437,3,Đường Võ Trần Chí,primary_link,106.581333,106.5812912,10.749794,10.7497556
54408,5,3630715325,3630715340,358035437,3,Đường Võ Trần Chí,primary_link,106.5812912,106.5812492,10.7497556,10.749732
54409,5,3630715329,3630715325,358035437,3,Đường Võ Trần Chí,primary_link,106.5812492,106.5812024,10.749732,10.7497174
54410,8,3630715338,3630715329,358035437,3,Trần Văn Giàu,primary_link,106.5812024,106.5811304,10.7497174,10.7496993
54411,5,3630715326,3630715338,358035437,3,Trần Văn Giàu,primary_link,106.5811304,106.5810768,10.7496993,10.7496993
54412,7,3630715333,3630715326,358035437,3,Trần Văn Giàu,primary_link,106.5810768,106.5810043,10.7496993,10.7497004
54413,6,5593946386,3630715348,358035440,4,Đường Trấn Văn Giàu,tertiary_link,106.5809639,106.5810223,10.749475,10.7494492
54414,3,5593946385,5593946386,358035440,4,Đường Trấn Văn Giàu,tertiary_link,106.5810223,106.5810542,10.7494492,10.7494442
54415,3,5593946384,5593946385,358035440,4,Đường Trấn Văn Giàu,tertiary_link,106.5810542,106.5810842,10.7494442,10.7494495
54416,3,5593946383,5593946384,358035440,4,Đường Trấn Văn Giàu,tertiary_link,106.5810842,106.581113,10.7494495,10.7494706
54417,3,5593946378,5593946383,358035440,4,Đường Trấn Văn Giàu,tertiary_link,106.581113,106.5811338,10.7494706,10.7494994
54418,3,5593946382,5593946378,358035440,4,Trần Văn Giàu,tertiary_link,106.5811338,106.5811444,10.7494994,10.7495328
54419,3,5593946381,5593946382,358035440,4,Trần Văn Giàu,tertiary_link,106.5811444,106.581144,10.7495328,10.7495678
54420,3,5593946380,5593946381,358035440,4,Trần Văn Giàu,tertiary_link,106.581144,106.5811326,10.7495678,10.749601
54421,3,5593946379,5593946380,358035440,4,Trần Văn Giàu,tertiary_link,106.5811326,106.5811114,10.749601,10.7496291
54422,3,3630715344,5593946379,358035440,4,Trần Văn Giàu,tertiary_link,106.5811114,106.5810825,10.7496291,10.7496495
54525,13,3632310747,5475910432,358286575,4,Thị trấn Tân Túc,unclassified,106.5671846,106.5672082,10.6843745,10.6842553
54526,13,5475910432,3632310747,358286575,4,Thị trấn Tân Túc,unclassified,106.567267,106.5672434,10.6842669,10.6843861
54859,16,366444868,5467459909,359550384,4,Lê Quang Định,tertiary,106.6900308,106.6900205,10.8196119,10.8197625
54860,16,5467459909,366444868,359550384,4,Lê Quang Định,tertiary,106.6899607,106.689971,10.8197585,10.8196079
54861,20,366389514,366444868,359550384,4,Lê Quang Định,tertiary,106.690019,106.6899593,10.8197701,10.8199475
54862,20,366444868,366389514,359550384,4,Lê Quang Định,tertiary,106.6899025,106.6899622,10.8199283,10.8197509
54968,15,3642303435,3642303456,359552105,2,Phạm Văn Đồng,primary,106.690194,106.6903228,10.8194175,10.8194723
54969,185,4067973617,3642303435,359552105,2,Phạm Văn Đồng,primary,106.6903228,106.6919605,10.8194723,10.8198985
54973,24,2493366312,5467459910,359552106,4,Lê Quang Định,tertiary,106.6899959,106.6898399,10.81933,10.8191681
54974,24,5467459910,2493366312,359552106,4,Lê Quang Định,tertiary,106.6898831,106.6900391,10.8191265,10.8192884
54975,35,3641844558,2493366312,359552106,4,Lê Quang Định,tertiary,106.6898348,106.6896881,10.819161,10.818876
54976,35,2493366312,3641844558,359552106,4,Lê Quang Định,tertiary,106.6897415,106.6898882,10.8188486,10.8191336
55046,10,3655114525,3655114317,360974216,3,Trường Chinh,primary_link,106.6303029,106.6303944,10.8201963,10.8202116
55047,6,3655114316,3655114525,360974216,3,Trường Chinh,primary_link,106.6303944,106.6304534,10.8202116,10.8201984
55048,6,3655114527,3655114316,360974216,3,Trường Chinh,primary_link,106.6304534,106.6305071,10.8201984,10.820172
55049,13,3655114531,3655114527,360974216,3,Trường Chinh,primary_link,106.6305071,106.6306046,10.820172,10.8200941
55050,26,3655114319,3655114531,360974216,3,Trường Chinh,primary_link,106.6306046,106.6307774,10.8200941,10.8199224
55242,41,5671815988,2351201584,366065240,2,Bạch Đằng,primary,106.7093823,106.7090062,10.8030322,10.80306
55261,11,3700550787,3700550788,366065241,2,Hoàng Văn Thụ,primary,106.6802342,106.6801366,10.7992811,10.7992378
55262,13,2293477509,3700550787,366065241,2,Hoàng Văn Thụ,primary,106.6801366,106.6800121,10.7992378,10.7992149
55263,12,3700550785,2293477509,366065241,2,Hoàng Văn Thụ,primary,106.6800121,106.6798936,10.7992149,10.7992148
55264,43,1127292566,3700550785,366065241,2,Hoàng Văn Thụ,primary,106.6798936,106.6794993,10.7992148,10.7992383
55273,54,3141309026,3654067022,366065241,2,Hoàng Văn Thụ,primary,106.6754811,106.6749833,10.7995755,10.799611
55274,6,2293477506,3141309026,366065241,2,Hoàng Văn Thụ,primary,106.6749833,106.6749197,10.799611,10.7996157
55275,14,3700550786,5724654562,366065242,2,Phan Đăng Lưu,primary,106.6802718,106.6803958,10.7991862,10.7992321
55276,15,2351177725,3700550786,366065242,2,Phan Đăng Lưu,primary,106.6803958,106.6805184,10.7992321,10.7993095
55277,68,2351177738,2351177725,366065242,2,Phan Đăng Lưu,primary,106.6805184,106.6809505,10.7993095,10.7997527
55852,55,3718634760,4628241282,367999464,4,Đường Lý Thường Kiệt,car,106.6570924,106.6575772,10.7743218,10.7744706
55853,55,4628241282,3718634760,367999464,4,Đường Lý Thường Kiệt,house,106.6575596,106.6570748,10.774528,10.7743792
55854,6,1552973874,3718634760,367999464,4,Đường Lý Thường Kiệt,house,106.6575888,106.6576344,10.7744773,10.7745195
55855,6,3718634760,1552973874,367999464,4,Đường Lý Thường Kiệt,house,106.6575936,106.657548,10.7745635,10.7745213
55856,42,5765078813,1552973874,367999464,4,Đường Lý Thường Kiệt,house,106.6576379,106.6578695,10.7745233,10.7748273
55857,42,1552973874,5765078813,367999464,4,Đường Lý Thường Kiệt,house,106.6578217,106.6575901,10.7748637,10.7745597
55858,78,1552973884,5765078813,367999464,4,Tam Đảo nối dài,house,106.6578695,106.6583004,10.7748273,10.7753928
55859,78,5765078813,1552973884,367999464,4,Tam Đảo nối dài,house,106.6582526,106.6578217,10.7754292,10.7748637
55860,25,5765078807,1552973884,367999464,4,Hẻm Số 354,company,106.6583002,106.6584429,10.7753926,10.7755757
55861,25,1552973884,5765078807,367999464,4,Hẻm Số 354,company,106.6583955,106.6582528,10.7756125,10.7754294
55862,66,5765078820,5765078807,367999464,4,Hẻm Số 354,unclassified,106.6584429,106.6588109,10.7755757,10.7760479
55863,66,5765078807,5765078820,367999464,4,Hẻm Số 354,unclassified,106.6587635,106.6583955,10.7760847,10.7756125
55864,20,4462444546,5765078820,367999464,4,Đường Số 354/15 Đướng Lý Thường Kiêt,residential,106.6588109,106.6589254,10.7760479,10.7761948
55865,20,5765078820,4462444546,367999464,4,Đường Số 354/15 Đướng Lý Thường Kiêt,residential,106.658878,106.6587635,10.7762316,10.7760847
55866,93,1552973897,4462444546,367999464,4,Tam Đảo nối dài,school,106.6589254,106.6594482,10.7761948,10.7768655
55867,93,4462444546,1552973897,367999464,4,Tam Đảo nối dài,school,106.6594008,106.658878,10.7769023,10.7762316
55868,38,5772557737,1552973897,367999464,4,Phường 14,unclassified,106.6594494,106.6596425,10.7768672,10.7771543
55869,38,1552973897,5772557737,367999464,4,Phường 14,unclassified,106.6595927,106.6593996,10.7771877,10.7769006
55870,100,5772557740,5772557737,367999464,4,Phường 14,unclassified,106.6596425,106.6601509,10.7771543,10.7779104
55871,100,5772557737,5772557740,367999464,4,Phường 14,unclassified,106.6601011,106.6595927,10.7779438,10.7771877
55872,17,1552973899,5772557740,367999464,4,Phường 14,unclassified,106.6601509,106.6602379,10.7779104,10.7780397
55873,17,5772557740,1552973899,367999464,4,Phường 14,unclassified,106.6601881,106.6601011,10.7780731,10.7779438
55874,45,5772557742,1552973899,367999464,4,Phường 14,unclassified,106.660232,106.6605485,10.7780332,10.7782931
